region;provincia;distrito;ciudad;subdivision;unidad;edad;marital;direcc;ingres;ingcat;coche;cochecat;educ;empleo;retirado;empcat;satlab;genero;residen;inalam;multline;voz;busca;internet;idllam;espera;tv;video;cd;pda;pc;fax;noticias;respuest;ProbabilidadIncl_1_;ProbabilidadIncl_2_;PonderacMuestral_Final_
4;46;272;8150;40748;4074755;28;1;2;43;2;21.2;1;4;2;0;1;3;1;4;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;.197916666666667;252.631.578.947.368;252.631.578.947.368
4;46;272;8150;40748;4074764;61;0;24;52;3;26.4;2;2;17;0;3;3;1;2;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;.197916666666667;252.631.578.947.368;252.631.578.947.368
4;46;272;8150;40748;4074772;64;0;22;26;2;12.9;1;2;12;1;2;2;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.197916666666667;252.631.578.947.368;252.631.578.947.368
4;46;272;8150;40748;4074776;75;1;23;12;1;5.9;1;4;20;1;3;4;0;2;1;1;1;0;1;1;1;1;1;1;0;0;0;1;1;.197916666666667;252.631.578.947.368;252.631.578.947.368
4;46;272;8150;40748;4074785;56;1;15;11;1;5.5;1;2;9;1;2;2;0;2;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;.197916666666667;252.631.578.947.368;252.631.578.947.368
4;46;272;8153;40761;4076007;52;1;18;43;2;21;1;3;5;0;2;4;1;5;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076008;55;0;12;51;3;25.5;2;1;21;0;3;5;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076018;65;0;28;28;2;13.8;1;1;15;1;3;4;1;1;0;0;1;1;0;1;1;1;1;1;0;0;0;0;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076020;27;0;4;31;2;15.1;1;4;1;0;1;1;0;3;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076022;61;1;24;55;3;28;2;2;16;0;3;4;1;5;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076024;83;0;32;11;1;5.4;1;2;13;1;2;2;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076028;77;0;30;15;1;7.4;1;2;21;1;3;4;0;1;1;0;0;1;0;1;1;1;1;1;1;0;1;1;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076030;79;0;35;14;1;7.1;1;4;21;1;3;3;1;1;0;1;1;0;1;1;0;1;1;1;0;1;0;0;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076032;49;1;19;60;3;30.3;2;3;8;0;2;4;1;4;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076045;72;1;15;42;2;20.6;1;2;16;0;3;4;1;3;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076049;47;0;15;35;2;17.5;1;2;10;0;2;3;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076056;77;1;28;9;1;4.4;1;4;18;1;3;5;0;2;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076060;72;1;33;11;1;5.4;1;1;25;1;3;4;0;2;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40761;4076063;61;0;15;76;4;38.9;2;2;22;0;3;4;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;.202898550724638;246.428.571.428.571;246.428.571.428.571
4;46;272;8153;40762;4076101;37;1;7;38;2;18.9;1;2;5;0;2;4;0;4;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;.2;250;250
4;46;272;8153;40762;4076116;46;1;10;175;4;87.4;3;3;11;0;2;3;0;3;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;.2;250;250
4;46;272;8153;40762;4076117;35;1;8;63;3;32.2;2;4;5;0;2;4;0;2;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.2;250;250
4;46;272;8153;40762;4076120;34;1;5;37;2;18.9;1;1;8;0;2;5;0;8;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;.2;250;250
4;46;272;8153;40762;4076121;43;0;6;83;4;41.5;2;2;6;0;2;5;0;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;0;.2;250;250
4;46;272;8153;40763;4076201;78;0;21;15;1;7.5;1;3;24;1;3;5;1;1;0;1;0;0;0;0;0;1;1;1;0;1;0;1;1;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40763;4076206;53;0;22;127;4;62.2;3;1;18;0;3;4;0;3;1;1;1;0;0;1;0;1;1;1;1;0;0;0;1;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40763;4076209;70;0;17;21;1;10.6;1;1;10;1;2;2;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40763;4076211;77;1;20;56;3;27.3;2;3;20;1;3;3;0;2;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40763;4076214;62;1;19;79;4;39.3;2;2;16;0;3;5;1;4;1;0;1;0;0;1;0;1;1;1;0;1;0;1;1;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40763;4076221;62;0;19;34;2;17;1;1;8;0;2;5;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40763;4076234;18;1;0;21;1;10.3;1;1;1;0;1;1;1;3;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40763;4076242;75;0;30;12;1;6;1;2;14;1;2;4;1;1;0;1;0;0;0;0;0;1;1;1;0;1;0;1;1;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40763;4076243;60;1;12;23;1;11.2;1;2;7;0;2;4;1;6;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40763;4076251;78;0;29;17;1;8.5;1;1;22;1;3;5;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40763;4076256;64;0;20;46;2;23.4;1;1;16;0;3;3;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40763;4076258;62;1;18;44;2;22.9;1;1;11;0;2;2;0;2;0;1;1;0;0;1;1;1;1;1;0;0;0;0;1;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40763;4076260;79;0;22;14;1;7.1;1;2;6;1;2;3;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;.196969696969697;253.846.153.846.154;253.846.153.846.154
4;46;272;8153;40764;4076305;42;0;6;108;4;53.5;3;2;11;0;2;4;0;3;0;0;1;0;0;0;1;1;1;1;0;0;1;0;1;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076314;36;0;7;81;4;39.8;2;2;7;0;2;2;0;1;0;1;1;0;0;0;0;1;1;1;0;1;0;0;1;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076320;63;0;23;26;2;13;1;1;16;1;3;5;0;2;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076321;26;1;4;82;4;41.8;2;3;1;0;1;2;0;2;1;0;1;0;1;0;0;1;1;1;1;1;0;0;1;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076322;80;1;35;13;1;6.5;1;2;23;1;3;4;0;2;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076329;42;0;9;57;3;29;2;1;7;0;2;4;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;1;1;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076344;24;0;3;28;2;13.7;1;3;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;1;0;1;0;0;1;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076345;59;0;24;56;3;29;2;5;12;0;2;4;1;1;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076354;62;1;16;44;2;21.2;1;1;12;0;2;4;0;2;1;1;0;0;0;1;0;1;1;1;1;0;1;0;0;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076355;34;0;7;35;2;17.8;1;1;6;0;2;3;0;3;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076361;66;1;16;18;1;8.9;1;2;20;1;3;4;1;3;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076364;72;0;25;44;2;22.4;1;3;12;1;2;2;1;1;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076366;50;1;9;54;3;27.3;2;2;17;0;3;5;0;2;1;0;0;0;0;1;0;1;1;1;1;0;0;1;0;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076367;28;0;3;22;1;10.7;1;3;3;0;1;3;0;4;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;272;8153;40764;4076370;29;0;4;35;2;17.8;1;2;4;0;1;4;0;1;0;0;1;0;0;1;1;1;1;1;1;0;0;1;0;.202702702702703;246.666.666.666.667;246.666.666.666.667
4;46;273;8162;40806;4080503;73;0;31;9;1;4.5;1;1;15;1;3;2;0;1;0;0;1;0;0;1;1;1;0;1;0;0;0;1;0;.2;250;250
4;46;273;8162;40806;4080509;53;0;16;75;4;37.4;2;2;16;0;3;5;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;.2;250;250
4;46;273;8162;40806;4080516;49;1;7;31;2;15.6;1;1;12;0;2;2;0;2;0;0;1;0;0;1;1;1;1;1;0;1;0;1;1;.2;250;250
4;46;273;8162;40806;4080522;25;0;3;20;1;10.3;1;2;1;0;1;2;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;.2;250;250
4;46;273;8162;40806;4080526;21;0;1;28;2;13.9;1;3;0;0;1;3;0;4;1;0;0;0;1;0;1;1;1;1;1;1;0;1;1;.2;250;250
4;46;273;8162;40806;4080535;22;0;1;20;1;9.9;1;2;1;0;1;3;0;1;0;0;0;0;1;1;1;1;0;1;0;1;0;1;1;.2;250;250
4;46;273;8162;40806;4080536;39;1;9;64;3;32.6;2;2;9;0;2;3;0;4;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;.2;250;250
4;46;273;8162;40806;4080537;28;0;3;29;2;15;1;1;3;0;1;1;0;3;0;0;1;1;0;1;1;1;0;1;0;0;0;1;1;.2;250;250
4;46;273;8162;40806;4080540;25;0;2;18;1;9;1;1;3;0;1;2;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;1;1;.2;250;250
4;46;273;8162;40806;4080552;56;0;13;41;2;20.9;1;2;14;0;2;3;0;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;.2;250;250
4;46;273;8162;40806;4080555;82;1;35;9;1;4.4;1;1;17;1;3;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;.2;250;250
4;46;273;8162;40806;4080558;66;0;21;39;2;19.2;1;2;21;0;3;5;1;1;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.2;250;250
4;46;273;8162;40806;4080564;33;1;5;28;2;13.9;1;1;4;0;1;5;0;3;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;.2;250;250
4;46;273;8162;40806;4080573;58;0;10;89;4;44.7;2;2;21;0;3;5;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;.2;250;250
4;46;273;8162;40806;4080577;67;0;18;24;1;12.4;1;2;26;0;3;2;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;.2;250;250
4;46;273;8162;40806;4080583;72;0;16;9;1;4.4;1;4;10;1;2;3;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;.2;250;250
4;46;273;8162;40806;4080585;40;1;6;32;2;15.4;1;2;6;0;2;3;1;5;0;1;1;0;0;0;0;1;1;1;0;0;0;1;1;.2;250;250
4;46;273;8162;40807;4080612;29;1;5;26;2;13.1;1;2;4;0;1;4;0;3;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;.19672131147541;254.166.666.666.667;254.166.666.666.667
4;46;273;8162;40807;4080614;24;0;3;14;1;7;1;1;2;0;1;3;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;.19672131147541;254.166.666.666.667;254.166.666.666.667
4;46;273;8162;40807;4080616;18;0;0;29;2;14.5;1;2;0;0;1;2;1;1;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;.19672131147541;254.166.666.666.667;254.166.666.666.667
4;46;273;8162;40807;4080621;18;1;0;22;1;11.2;1;2;0;0;1;3;1;6;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;.19672131147541;254.166.666.666.667;254.166.666.666.667
4;46;273;8162;40807;4080626;19;0;0;23;1;11.4;1;1;2;0;1;2;0;7;1;0;0;0;0;0;1;1;0;1;0;0;0;1;1;.19672131147541;254.166.666.666.667;254.166.666.666.667
4;46;273;8162;40807;4080628;59;1;12;44;2;22;1;1;15;0;3;4;1;3;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;.19672131147541;254.166.666.666.667;254.166.666.666.667
4;46;273;8162;40807;4080634;21;1;1;26;2;13;1;1;2;0;1;1;1;4;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;.19672131147541;254.166.666.666.667;254.166.666.666.667
4;46;273;8162;40807;4080636;23;0;2;58;3;30;2;4;0;0;1;1;0;3;0;0;0;1;0;0;1;1;1;1;0;0;0;1;1;.19672131147541;254.166.666.666.667;254.166.666.666.667
4;46;273;8162;40807;4080642;27;1;3;31;2;15.5;1;2;4;0;1;1;0;5;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;.19672131147541;254.166.666.666.667;254.166.666.666.667
4;46;273;8162;40807;4080645;26;0;2;27;2;13.1;1;3;1;0;1;2;0;2;0;1;1;0;0;0;1;1;1;1;0;0;0;1;1;.19672131147541;254.166.666.666.667;254.166.666.666.667
4;46;273;8162;40807;4080651;31;1;3;33;2;16.5;1;2;5;0;2;2;1;4;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;.19672131147541;254.166.666.666.667;254.166.666.666.667
4;46;273;8162;40807;4080661;33;1;8;37;2;18.2;1;3;4;0;1;2;0;4;1;1;0;0;0;0;1;1;1;1;0;0;0;1;1;.19672131147541;254.166.666.666.667;254.166.666.666.667
4;46;273;8162;40808;4080707;34;0;6;32;2;15.9;1;2;4;0;1;4;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.208333333333333;240;240
4;46;273;8162;40808;4080708;69;1;24;10;1;4.8;1;4;13;1;2;3;1;2;0;1;1;1;0;1;1;1;1;1;0;1;0;0;1;.208333333333333;240;240
4;46;273;8162;40808;4080709;53;1;9;41;2;19.5;1;4;10;0;2;2;0;2;0;1;1;1;0;0;0;1;1;1;0;1;0;0;1;.208333333333333;240;240
4;46;273;8162;40808;4080725;45;1;15;48;2;24.2;1;2;12;0;2;3;0;3;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;.208333333333333;240;240
4;46;273;8162;40808;4080731;61;1;16;67;3;34;2;3;19;0;3;4;1;3;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;.208333333333333;240;240
4;46;273;8162;40808;4080736;19;1;0;18;1;8.9;1;2;0;0;1;1;1;3;0;1;0;0;0;1;0;1;0;1;0;1;0;1;1;.208333333333333;240;240
4;46;273;8162;40808;4080737;30;0;5;21;1;10.7;1;2;5;0;2;3;0;4;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.208333333333333;240;240
4;46;273;8162;40808;4080741;37;1;11;16;1;7.9;1;1;9;0;2;3;0;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;.208333333333333;240;240
4;46;273;8162;40808;4080745;22;0;1;23;1;11.8;1;4;0;0;1;3;0;1;1;0;0;0;1;1;0;1;1;1;0;1;0;0;1;.208333333333333;240;240
4;46;273;8162;40808;4080748;62;1;15;16;1;8;1;1;22;1;3;5;1;2;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;.208333333333333;240;240
4;46;274;8195;40971;4097007;77;0;16;12;1;6;1;2;24;1;3;5;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097009;46;1;10;29;2;14.2;1;1;5;0;2;3;0;2;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097014;57;0;17;25;2;12.5;1;4;10;0;2;4;1;2;1;0;0;0;0;1;0;1;1;1;0;1;0;1;1;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097020;36;1;6;35;2;17.8;1;2;8;0;2;3;0;2;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097024;81;0;24;10;1;4.8;1;2;15;1;3;1;1;1;0;0;1;0;0;1;0;1;1;1;0;0;0;1;1;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097035;39;1;9;22;1;11;1;1;7;0;2;5;1;4;1;0;1;1;0;1;1;1;1;1;0;0;0;1;0;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097040;68;1;15;30;2;15;1;3;17;0;3;2;1;2;0;0;0;0;0;0;1;1;1;1;0;1;0;1;0;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097041;82;0;22;9;1;4.4;1;1;15;1;3;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097042;48;1;16;46;2;23.7;1;1;16;0;3;1;0;2;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097044;81;1;29;12;1;5.9;1;1;16;1;3;2;1;2;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097050;78;1;11;13;1;6.5;1;2;16;1;3;3;0;2;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097060;41;0;8;97;4;48.1;2;3;8;0;2;4;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097064;78;1;40;13;1;6.4;1;2;13;1;2;2;0;4;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097066;48;1;13;79;4;39.5;2;4;10;0;2;2;1;4;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097069;81;1;33;10;1;5;1;2;12;1;2;1;0;2;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;.197530864197531;253.125;253.125
4;46;274;8195;40971;4097076;71;0;29;9;1;4.3;1;4;15;1;3;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;.197530864197531;253.125;253.125
4;46;274;8195;40972;4097102;42;0;11;29;2;14.4;1;3;11;0;2;1;0;1;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;.194444444444444;257.142.857.142.857;257.142.857.142.857
4;46;274;8195;40972;4097104;30;1;2;27;2;13.2;1;2;5;0;2;1;0;2;0;1;0;0;1;0;0;1;1;1;1;1;0;1;0;.194444444444444;257.142.857.142.857;257.142.857.142.857
4;46;274;8195;40972;4097109;22;0;2;32;2;16.2;1;4;0;0;1;2;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;.194444444444444;257.142.857.142.857;257.142.857.142.857
4;46;274;8195;40972;4097113;30;1;5;31;2;15.8;1;4;2;0;1;2;0;4;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;.194444444444444;257.142.857.142.857;257.142.857.142.857
4;46;274;8195;40972;4097127;20;1;0;19;1;9.3;1;1;2;0;1;1;1;3;0;0;1;1;0;1;1;1;1;1;0;0;0;1;0;.194444444444444;257.142.857.142.857;257.142.857.142.857
4;46;274;8195;40972;4097129;21;1;0;18;1;9;1;3;0;0;1;2;1;3;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;.194444444444444;257.142.857.142.857;257.142.857.142.857
4;46;274;8195;40972;4097130;19;0;0;13;1;6.3;1;2;0;0;1;3;1;4;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;.194444444444444;257.142.857.142.857;257.142.857.142.857
4;46;274;8195;40973;4097202;38;0;8;45;2;23.1;1;2;9;0;2;2;0;4;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;.2;250;250
4;46;274;8195;40973;4097212;26;1;2;19;1;9.4;1;4;2;0;1;1;1;3;0;1;0;0;1;0;0;1;1;1;0;1;0;1;1;.2;250;250
4;46;274;8195;40973;4097213;38;0;7;27;2;13.6;1;2;7;0;2;3;0;2;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.2;250;250
4;46;274;8195;40973;4097220;64;0;25;47;2;23.5;1;1;19;0;3;5;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;.2;250;250
4;46;274;8195;40973;4097224;55;1;20;59;3;30;2;4;17;0;3;5;1;2;0;1;1;0;0;1;0;1;1;1;0;0;0;0;1;.2;250;250
4;46;274;8195;40973;4097228;39;0;8;37;2;18.5;1;1;7;0;2;4;0;1;0;0;1;0;0;1;1;1;1;1;0;0;0;1;1;.2;250;250
4;46;274;8195;40973;4097232;20;0;0;25;2;12.3;1;3;0;0;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;.2;250;250
4;46;274;8195;40973;4097242;32;0;4;15;1;7.4;1;4;3;0;1;4;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;1;1;.2;250;250
4;46;274;8195;40973;4097249;31;1;4;61;3;30.2;2;4;2;0;1;3;1;7;0;0;0;1;1;0;0;1;1;1;0;0;0;1;1;.2;250;250
4;46;274;8195;40973;4097252;50;0;17;25;2;12.2;1;2;11;0;2;5;0;1;1;0;1;0;0;0;1;1;1;1;0;0;0;0;1;.2;250;250
4;46;274;8195;40973;4097253;34;0;9;45;2;21.9;1;2;4;0;1;3;1;5;1;0;1;0;1;0;1;1;1;1;0;0;0;1;1;.2;250;250
4;46;274;8195;40973;4097259;19;0;0;17;1;8.2;1;2;0;0;1;4;0;2;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;.2;250;250
4;46;274;8195;40973;4097262;19;0;0;14;1;6.9;1;1;1;0;1;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;.2;250;250
4;46;274;8195;40973;4097263;42;1;11;32;2;16.4;1;1;12;0;2;3;1;4;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;.2;250;250
4;46;274;8195;40973;4097274;45;0;13;32;2;16.5;1;2;7;0;2;3;0;1;0;0;1;0;0;1;1;1;1;1;0;0;0;1;1;.2;250;250
4;46;274;8195;40973;4097280;27;1;3;22;1;10.9;1;3;2;0;1;2;0;6;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.2;250;250
4;46;274;8215;41071;4107007;41;1;13;49;2;24.5;1;4;4;0;1;4;1;2;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107013;38;0;8;34;2;16.8;1;1;9;0;2;4;0;1;0;0;1;0;0;1;1;1;1;1;0;0;0;1;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107015;56;1;18;66;3;33.2;2;2;16;0;3;4;0;4;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107017;59;0;15;13;1;6.4;1;1;14;1;2;3;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107021;37;0;9;33;2;16.3;1;2;6;0;2;4;1;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107022;67;0;21;122;4;62;3;3;24;0;3;3;0;1;0;0;1;0;0;1;1;1;1;1;0;0;0;1;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107035;33;1;3;26;2;13.1;1;2;5;0;2;2;0;2;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107037;47;0;19;42;2;21;1;1;11;0;2;4;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;1;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107042;35;1;9;28;2;13.9;1;1;6;0;2;3;0;7;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107050;65;1;12;10;1;4.9;1;5;12;1;2;4;1;2;1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107052;61;0;19;48;2;24.5;1;1;20;0;3;5;1;1;0;0;1;0;0;1;1;1;1;1;0;0;0;1;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107055;27;1;3;26;2;13.1;1;4;2;0;1;5;1;4;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107064;18;1;0;29;2;14.3;1;2;0;0;1;1;1;6;1;0;1;0;0;0;1;1;1;1;0;0;1;1;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107066;54;0;18;56;3;28.1;2;1;14;0;2;4;1;1;0;0;0;1;0;0;0;1;1;1;0;1;0;0;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
4;46;274;8215;41071;4107073;44;1;7;37;2;18.6;1;4;4;0;1;3;1;3;0;1;0;0;1;0;0;1;1;1;1;1;0;1;1;.194805194805195;256.666.666.666.667;256.666.666.666.667
